species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,base_openness,base_conscientiousness,base_extraversion,base_agreeableness,base_neuroticism,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills,academic_year,student_id
Elf,rowan,female,Elowen,Songroot,Elowen Songroot,18,academic,4,no_known_disabilities,0.8951767234470986,0.6874105323066793,0.6214391761613467,0.8540029862259465,0.32818264618062787,1.0,0.7374105323066792,0.7214391761613467,0.8540029862259465,0.37818264618062786,0.871512070849664,0.844367899184483,0.5210150074436718,0.9487101119871433,0.9012097532780681,0.94120750612845,0.8004891658308503,0.6147559852958526,1049-50,1745
Dwarf,malachite,female,Belga,Ironloop,Belga Ironloop,18,academic,6,specific_learning_disability,0.6483872549326847,0.8136117704901487,0.4486104719738564,0.8140533475202846,0.4433684870082252,0.8483872549326846,0.7636117704901486,0.5486104719738564,0.8140533475202846,0.5933684870082252,0.8975983352673469,0.9096986087839836,0.6196376239597335,0.7115140659723518,0.7940904811577302,0.6472174743880232,0.7554738612212688,0.83194620812987,1049-50,1746
Elf,rowan,male,Neren,Gladeweaver,Neren Gladeweaver,18,no_qualifications,5,no_known_disabilities,0.8042177499981803,0.5810649468643687,0.8059342765528055,0.9300469282261585,0.3851538903309757,0.8542177499981802,0.5310649468643687,0.9059342765528055,0.9300469282261585,0.48515389033097567,0.7508543625870793,0.9155714955461461,0.5193424258883876,0.9766782442216868,0.9207761825254263,0.8510505103866431,0.7825453682350034,0.4366459697485032,1049-50,1747
Dwarf,slate,neuter,Mern,Truelock,Mern Truelock,18,academic,4,no_known_disabilities,0.44669411458808606,0.8988927914446728,0.4377439005756117,0.5419685755230683,0.6997949147959461,0.646694114588086,0.9488927914446728,0.5377439005756117,0.5419685755230683,0.7497949147959462,0.6739821176200403,0.5023613914799668,0.6570032282082804,0.5065113774837187,0.5720015036348104,0.5615605168590022,0.7276442550595884,0.9837777450877285,1049-50,1748
Elf,yew,male,Oloran,Yewmantle,Oloran Yewmantle,18,academic,5,no_known_disabilities,0.5165073612886073,0.9255252935140685,0.5764169849410377,0.47992554553178646,0.5050766896951273,0.7165073612886073,0.95,0.6764169849410376,0.47992554553178646,0.5550766896951274,0.8083424728353396,0.6908446884213308,0.7820116604958344,0.7809734338791803,0.7557257674458254,0.766527187886084,0.6240489171895925,0.7987468668170856,1049-50,1749
Dwarf,alabaster,female,Sylra,Sheltergrim,Sylra Sheltergrim,18,vocational,1,no_known_disabilities,0.6650986741215987,0.5908092400431251,0.44395965123352266,0.8537275795986456,0.5411260388634802,0.8650986741215987,0.640809240043125,0.6439596512335226,0.8537275795986456,0.4911260388634802,0.7715435420179275,0.9084920637172808,0.5291912109475234,0.6424276804163729,0.6757688940457692,0.7674474489373966,0.727574931113155,0.6354312549762128,1049-50,1750
Elf,holly,male,Thalion,Inkweaver,Thalion Inkweaver,18,academic,6,no_known_disabilities,0.8589043743098024,0.7323188322258697,0.3847411427625958,0.8225072119790451,0.5375969737295515,1.0,0.7823188322258696,0.48474114276259583,0.8225072119790451,0.5875969737295516,0.7939973943064124,0.8082821662619436,0.5725345396279006,0.745433477512774,0.9182509906428127,0.763409975936978,0.846020397982567,0.6902668348664678,1049-50,1751
Elf,holly,male,Elarion,Archivevine,Elarion Archivevine,18,academic,4,no_known_disabilities,0.6357572804260493,0.7084618780853102,0.4950460935410922,0.8006271339903621,0.4950393677564654,0.8357572804260492,0.7584618780853102,0.5950460935410922,0.8006271339903621,0.5450393677564654,0.8471027224136897,0.8487974091007336,0.6532324556211307,0.7235116072893798,0.8722653327033242,0.6675251729625347,0.8563144664866967,0.6002430732503069,1049-50,1752
Dwarf,alabaster,neuter,Braniel,Softmarch,Braniel Softmarch,18,academic,1,mental_health_disability,0.6925279069437221,0.5796158358645506,0.2992620694842628,0.6357942199624863,0.41840491855040823,0.8925279069437221,0.5296158358645505,0.2992620694842628,0.6357942199624863,0.6684049185504083,0.719801187557345,0.8801300214451352,0.5959321701283085,0.6483140117017958,0.8217824033382319,0.723942148836584,0.6615659618001275,0.5754389817105379,1049-50,1753
Dwarf,granite,male,Norvik,Tombhold,Norvik Tombhold,18,academic,7,no_known_disabilities,0.5513038026730008,0.9050968978625527,0.5880482636893211,0.5203193485360844,0.2322695869093736,0.7013038026730007,0.95,0.638048263689321,0.5203193485360844,0.38226958690937357,0.5755952080375601,0.6351969912328459,0.8420726595593669,0.4760340506817555,0.6791869277020348,0.5531564228592452,0.6591848652743085,0.8413220516805097,1049-50,1754
Dwarf,flint,male,Kragg,Quarryhook,Kragg Quarryhook,18,vocational,1,specific_learning_disability,0.594930818305751,0.7708823873900439,0.6247213255773413,0.41761794733563695,0.4891129501095267,0.794930818305751,0.7208823873900438,0.8247213255773412,0.41761794733563695,0.5391129501095268,0.5263755611426701,0.7521766788041884,0.8617625218006922,0.5087280671510886,0.7706866354470245,0.818074816934427,0.6683154087838483,0.8980169122373577,1049-50,1755
Dwarf,malachite,female,Rokka,Filigree,Rokka Filigree,18,academic,1,blind_or_visually_impaired,0.8994520146034126,0.7803045220348706,0.5577491339122396,0.6767579875449489,0.33156147244704115,1.0,0.8303045220348705,0.7577491339122395,0.6767579875449489,0.28156147244704116,0.787372907194902,0.9162139633553963,0.5178976803664256,0.712946865299059,0.8532049580304013,0.8180541452834691,0.8936016783103327,0.8591429356941465,1049-50,1756
Dwarf,alabaster,neuter,Lior,Hearthbind,Lior Hearthbind,18,no_qualifications,1,autistic_spectrum,0.6692605239202416,0.7801251872783874,0.4974303323282697,0.8440387363289197,0.5785765256245295,0.8192605239202415,0.8301251872783874,0.4974303323282697,0.8440387363289197,0.5785765256245297,0.6972244496188308,0.8217523475867138,0.6395212264057968,0.5707885535319038,0.7308159214695347,0.7480202398922685,0.8138168995391671,0.7115814044719104,1049-50,1757
Dwarf,alabaster,female,Solva,Hearthbind,Solva Hearthbind,18,academic,1,no_known_disabilities,0.6910666787110769,0.783816338369516,0.2877061788462555,0.7677551987985497,0.4164174019640614,0.9910666787110768,0.833816338369516,0.48770617884625544,0.7677551987985497,0.3664174019640614,0.722752268594096,0.7956647094112297,0.6023162014700263,0.819512805609802,0.6777916591054474,0.6892042970334196,0.7471715525565383,0.6469818328737414,1049-50,1758
Dwarf,flint,female,Zelna,Oregrind,Zelna Oregrind,18,academic,5,no_known_disabilities,0.5448483530867066,0.7446988502892735,0.7606769151510203,0.33253050710076787,0.5612872630006019,0.7448483530867066,0.7946988502892735,0.8606769151510203,0.33253050710076787,0.611287263000602,0.6080181155245121,0.7289005061970971,0.6999754334043585,0.5324259781105001,0.7588479615943852,0.64392144742633,0.6523583083689675,0.9082605520263228,1049-50,1759
Dwarf,alabaster,female,Illa,Washcloak,Illa Washcloak,18,no_qualifications,2,deaf_or_hearing_impaired,0.7115945288692123,0.6139366743007323,0.4866253576923715,0.7184733244760313,0.4855206880354526,0.8615945288692122,0.5639366743007322,0.6866253576923714,0.7184733244760313,0.48552068803545256,0.7661202545835953,0.8360333572759695,0.669570869259804,0.6735870925240813,0.783369579459499,0.8039212501928019,0.6664820972556387,0.5647350366114637,1049-50,1760
Dwarf,slate,male,Ernin,Tightfit,Ernin Tightfit,18,academic,5,deaf_or_hearing_impaired,0.5553287095968442,0.7095491400320693,0.4454406451983605,0.5455030218129826,0.6261507428352688,0.7553287095968442,0.7595491400320692,0.5454406451983606,0.5455030218129826,0.6761507428352689,0.6323699239154841,0.6182262555411995,0.8120951594516788,0.46161197765477596,0.6048616069127555,0.5452175470030225,0.6322452081138322,0.8483121642113844,1049-50,1761
Dwarf,alabaster,female,Vara,Bloomjoint,Vara Bloomjoint,18,no_qualifications,2,"mental_health_disability,adhd",0.5337494247589947,0.5822569647928655,0.3854323658970789,0.8105200418467499,0.6745695233701229,0.6837494247589946,0.2822569647928655,0.48543236589707883,0.8105200418467499,1.0,0.6765885411022403,0.8131953218076391,0.6138457480662239,0.5251291647863825,0.7654751386380977,0.6230457538085603,0.6425918283569515,0.5175119198428801,1049-50,1762
Dwarf,alabaster,female,Renya,Claymantle,Renya Claymantle,18,no_qualifications,2,physical_disability,0.5318122295871868,0.7330653041542251,0.30801411251343314,0.71373450567614,0.5383138838848273,0.6818122295871867,0.6830653041542251,0.5080141125134331,0.71373450567614,0.6883138838848274,0.7292774645056525,0.843195071077092,0.6138560822068487,0.7369260621012934,0.6407213496042696,0.6281116116654186,0.6344306031239247,0.6050038581503522,1049-50,1763
Dwarf,granite,male,Bronrik,Strongmark,Bronrik Strongmark,18,academic,5,no_known_disabilities,0.337841727132124,0.8091719033072728,0.4893678875522123,0.6235828361456863,0.24182824597090458,0.537841727132124,0.8591719033072728,0.5893678875522123,0.6235828361456863,0.29182824597090457,0.4595537315984487,0.7314282088415374,0.8284740346377054,0.3716311933051579,0.7772013253308749,0.4324215065513196,0.6249174230084045,0.657784147383825,1049-50,1764
Dwarf,slate,neuter,Neln,Edgefitter,Neln Edgefitter,24,academic,1,no_known_disabilities,0.5146518237133041,0.9369351075152249,0.26808931703275873,0.41101053159598794,0.47515209656097057,0.664651823713304,1.0,0.3180893170327587,0.41101053159598794,0.3251520965609706,0.5811223584412546,0.4527878991550777,0.7365572360348831,0.45524972123606766,0.8062502883968565,0.4022712274369073,0.6065073539728915,0.9541213866830873,1049-50,1765
Dwarf,malachite,male,Durnan,Torchhaft,Durnan Torchhaft,18,academic,7,no_known_disabilities,0.7279859071798358,0.7375220237626555,0.4911685844167596,0.7683010136067315,0.41485923465923763,0.8779859071798357,0.7875220237626555,0.5411685844167596,0.7683010136067315,0.5648592346592377,0.8090950431478682,0.9558453673237852,0.5576061868009751,0.7081393119872913,0.8461269900429498,0.7155310361936882,0.8052746957751367,0.8710311963998779,1049-50,1766
Dwarf,slate,neuter,Seln,Greylatch,Seln Greylatch,18,academic,5,autistic_spectrum,0.6751961846926224,0.7723227294873629,0.33903493453100086,0.5702756734289857,0.6293374817267274,0.8751961846926224,0.9223227294873628,0.23903493453100086,0.5702756734289857,0.6793374817267275,0.7607641375844176,0.4126166032917008,0.8354202377971857,0.38543965803433045,0.7184507399479351,0.41834710147226517,0.793690920524091,0.9840789179334493,1049-50,1767
Dwarf,slate,female,Vessa,Scalejoint,Vessa Scalejoint,18,academic,6,no_known_disabilities,0.40461292899744794,0.9007708853410186,0.4065440795097517,0.41855152409021734,0.5983500173110298,0.6046129289974479,0.95,0.5065440795097517,0.41855152409021734,0.6483500173110298,0.7247598849219758,0.686749304649654,0.8571794394350183,0.5220341306297414,0.6500639294088424,0.561479821730678,0.7920120249124429,0.9208564194570016,1049-50,1768
Elf,ash,female,Irith,Sootlace,Irith Sootlace,18,academic,4,no_known_disabilities,0.806583515440163,0.6954470779326256,0.5921086546973194,0.5061884567139845,0.627192888251787,1.0,0.7454470779326255,0.6921086546973194,0.5061884567139845,0.677192888251787,0.8438620038007139,0.7092382183424714,0.6554507745514504,0.8271347245053895,0.8970982539426581,0.7418874533163579,0.8026901100766487,0.6031859375029064,1049-50,1769
Dwarf,granite,male,Grorim,Deepmarrow,Grorim Deepmarrow,18,academic,7,no_known_disabilities,0.3758433748957882,0.9289192060574802,0.5376514104197322,0.6115571833612663,0.22819466324071663,0.5258433748957881,0.95,0.5876514104197322,0.6115571833612663,0.37819466324071666,0.4803197626412032,0.6851478350976551,0.8325255243993598,0.5621836223012555,0.5450396991109923,0.4357211706375139,0.6311855444758447,0.727550812788721,1049-50,1770
Elf,yew,male,Galrian,Yewmantle,Galrian Yewmantle,18,academic,6,no_known_disabilities,0.7848794828093775,0.7515336523189643,0.44919740582732126,0.34306759237410595,0.3761782910617603,0.9848794828093774,0.8015336523189642,0.5491974058273212,0.34306759237410595,0.4261782910617603,0.6313981225293783,0.6083017739501957,0.8530423349056797,0.5600617733024348,0.7102656964134232,0.5287428601691879,0.6958347710383529,0.5493685076193137,1049-50,1771
Elf,holly,male,Thalion,Lorebloom,Thalion Lorebloom,18,vocational,5,no_known_disabilities,0.7803821896630591,0.8219207659338553,0.3928615933115004,0.7519968668440331,0.3170883761333661,0.880382189663059,0.8719207659338553,0.49286159331150037,0.7519968668440331,0.3670883761333661,0.739053084651834,0.7736351790789541,0.6316390842640817,0.7306644181668058,0.9379856235886527,0.6593995866253121,0.8904219199343023,0.810583297394246,1049-50,1772
Dwarf,flint,neuter,Doni,Cragburrow,Doni Cragburrow,18,vocational,3,adhd,0.5711981414293397,0.8614565601451889,0.6404925187549841,0.5044640201557143,0.552671979425969,0.7711981414293396,0.7614565601451888,0.8404925187549841,0.5044640201557143,0.702671979425969,0.7124190808587616,0.7436575981500595,0.6552927939910632,0.6114278617531954,0.6853529672567932,0.7969965709845415,0.4694332856618252,0.9649349690117602,1049-50,1773
Dwarf,granite,male,Grorim,Crestguard,Grorim Crestguard,18,no_qualifications,1,no_known_disabilities,0.4666344111136061,0.9073236730823092,0.4661058451174314,0.5930386382840968,0.26957879865647466,0.6166344111136061,0.8573236730823092,0.6661058451174314,0.5930386382840968,0.26957879865647466,0.6362351079314975,0.6803448505624761,0.8375426399636665,0.538920791575621,0.7562699469561527,0.550363876926609,0.602344316825033,0.809020261816947,1049-50,1774
Elf,rowan,female,Naela,Blossomvow,Naela Blossomvow,23,academic,6,autistic_spectrum,0.8684220468918054,0.5477050118047535,0.8672381622428105,0.7334905907262713,0.49859385459191136,0.9184220468918053,0.8477050118047534,0.6172381622428105,0.7334905907262713,0.44859385459191137,0.8094732920602674,0.8465133620036673,0.6952579385753451,0.8725396589473237,0.8411224023951743,0.957879881402924,0.8003149299007952,0.7072202056898338,1049-50,1775
Dwarf,obsidian,neuter,Kaelen,Runeveil,Kaelen Runeveil,18,academic,6,no_known_disabilities,0.8508650832106125,0.8440506744789351,0.4790936882043027,0.4712967467182691,0.5167075008577102,1.0,0.894050674478935,0.5790936882043027,0.4712967467182691,0.5667075008577103,0.8864365217251986,0.7114583082664719,0.6887378857589633,0.7026273822142189,0.9313770059982627,0.4575175169391137,0.9316794934988784,0.6046626084133861,1049-50,1776
Dwarf,obsidian,female,Neris,Candledusk,Neris Candledusk,18,academic,6,no_known_disabilities,0.8017929814174536,0.7003840803150192,0.5395953582227854,0.46691441950800633,0.4384703236716619,1.0,0.7503840803150191,0.6395953582227853,0.46691441950800633,0.4884703236716619,0.8848527664317732,0.8214538161340578,0.6203369087147217,0.8366691619009133,0.8629119671133868,0.6799165885199377,0.8995172467921357,0.36307048159095273,1049-50,1777
Dwarf,alabaster,male,Torrel,Softmarch,Torrel Softmarch,18,no_qualifications,3,"mental_health_disability,communication_difficulties",0.5556514863091003,0.5720609537469609,0.4149717417343069,0.6572886856115002,0.4614249089639092,0.5056514863091004,0.4220609537469609,0.1649717417343069,0.6572886856115002,0.9614249089639092,0.6005814794005492,0.7368721720885725,0.4484068911844317,0.7738530172043162,0.658625446142874,0.6850939418604274,0.7259969249689332,0.43159177182519104,1049-50,1778
Elf,yew,male,Aerthorn,Pactweaver,Aerthorn Pactweaver,18,academic,7,other_neurodivergence,0.7056556980888786,0.8274643822478631,0.5100000525934488,0.48778271614972735,0.5022267834896988,0.8556556980888785,0.877464382247863,0.5600000525934489,0.48778271614972735,0.6522267834896989,0.6574271953220768,0.7325322611541214,0.8761711427477136,0.6266439458071842,0.7125802184020001,0.7420451561264058,0.8104402253926237,0.7724733351006259,1049-50,1779
Dwarf,flint,male,Kurn,Quarryhook,Kurn Quarryhook,18,vocational,2,no_known_disabilities,0.6284156277542403,0.7781438996220902,0.5306638761014828,0.5198827444807175,0.36275527195367785,0.8284156277542403,0.8281438996220901,0.7306638761014828,0.5198827444807175,0.31275527195367786,0.6600042849123263,0.7969466729890664,0.6390005658756543,0.6710691837383844,0.8202490226738083,0.5288299814132332,0.49559018658627374,0.9683099343970194,1049-50,1780
Dwarf,alabaster,male,Brenik,Mosshearth,Brenik Mosshearth,18,no_qualifications,3,adhd,0.5304139926686043,0.7021108941761758,0.4839833464833069,0.6371530522216116,0.6541313664216367,0.6804139926686043,0.5021108941761757,0.6839833464833068,0.6371530522216116,0.8541313664216368,0.7178766512470207,0.7845688804021947,0.5155232830023042,0.6010068494575412,0.7260186827355475,0.7736177848859624,0.8061321810329917,0.6236197358449823,1049-50,1781
Elf,palm,male,Jaro,Sandcymbal,Jaro Sandcymbal,18,academic,1,no_known_disabilities,0.6907847481333107,0.544165718835766,0.8352956422162316,0.8498308537690029,0.3701260299881599,0.9907847481333106,0.594165718835766,1.0,0.8498308537690029,0.3201260299881599,0.5981372191659552,0.9195218704501543,0.5686785599840509,0.9544609534995911,0.8653720027242754,0.9855885099315902,0.6984767198866146,0.763402674790584,1049-50,1782
Elf,rowan,male,Neren,Gladeweaver,Neren Gladeweaver,18,academic,4,no_known_disabilities,0.8381588509043026,0.5726969113371705,0.8288157064079476,0.7489483466463608,0.4964035958069532,1.0,0.6226969113371704,0.9288157064079475,0.7489483466463608,0.5464035958069532,0.7387492167333051,0.8330702963953288,0.6164016314560756,1.0,0.8900111176935201,0.9918965390677039,0.8859490719108458,0.5017781281623752,1049-50,1783
Dwarf,obsidian,male,Orrik,Lorebinder,Orrik Lorebinder,18,academic,6,no_known_disabilities,0.8721951278497578,0.6077571086369113,0.30080013004850015,0.42979490179250773,0.5393527557870195,1.0,0.6577571086369113,0.4008001300485001,0.42979490179250773,0.5893527557870195,0.8448769356654258,0.8777081199630471,0.6074650702782733,0.775156765710008,0.9359205667886472,0.6182301624619024,0.8778608971493529,0.5219119294825929,1049-50,1784
Elf,holly,female,Elira,Songindex,Elira Songindex,18,academic,7,no_known_disabilities,0.7916985374696497,0.8879151534285943,0.4104586315793776,0.6297671125625757,0.32089935331727315,0.9416985374696496,0.9379151534285942,0.4604586315793776,0.6297671125625757,0.4708993533172731,0.9056823532187329,0.8212743832017486,0.5910595584817769,0.6463939282035444,0.8460091407495121,0.6489011095115925,0.7760605866803334,0.661926217208241,1049-50,1785
Dwarf,alabaster,female,Noria,Homehewer,Noria Homehewer,18,vocational,4,no_known_disabilities,0.6317481626609487,0.6196996095252787,0.36251287600437265,0.8697818214512367,0.610247574834844,0.7317481626609487,0.6696996095252786,0.46251287600437263,0.8697818214512367,0.6602475748348441,0.708735322027785,0.9265378267120464,0.5563464736098069,0.7908522620070734,0.7078860419901086,0.6551197139972039,0.7394085755415966,0.5706909813008881,1049-50,1786
Elf,baobab,female,Ysari,Ironlace,Ysari Ironlace,18,academic,4,communication_difficulties,0.7777469286634084,0.8847503126867733,0.41146790666030925,0.4694779662474692,0.22825047076468827,0.9777469286634084,0.9347503126867732,0.36146790666030926,0.4694779662474692,0.37825047076468826,0.7460182065600189,0.5388243046377486,0.8460658498924107,0.5110885584524741,0.7148856196522059,0.45260077920043723,0.6747756668860057,0.5452455770745617,1049-50,1787
Elf,rowan,male,Thalen,Cloudwhistle,Thalen Cloudwhistle,18,academic,7,no_known_disabilities,0.7982039828849176,0.7284245198200916,0.8802832515547978,0.8561203233365515,0.3827395823002272,0.9482039828849175,0.7784245198200915,0.9302832515547977,0.8561203233365515,0.5327395823002272,0.8928529052238287,0.7449194043607124,0.6767512261621061,0.9626602516510069,0.8088754804807856,0.892581846563745,0.835096722841663,0.5900851655950715,1049-50,1788
Elf,palm,female,Aivena,Tidesong,Aivena Tidesong,18,no_qualifications,4,no_known_disabilities,0.8235785422166527,0.641336943064899,0.8412315583491258,0.6377185401446606,0.59176963820863,0.8735785422166527,0.5913369430648989,0.9412315583491258,0.6377185401446606,0.6917696382086301,0.690276397584837,0.8151193998105052,0.47914001409224355,0.8946235335732245,0.754139243246125,0.8505871480937499,0.7473076112480612,0.5308639535212695,1049-50,1789
Dwarf,granite,male,Grorim,Stonehelm,Grorim Stonehelm,18,academic,5,other_neurodivergence,0.4706791525495006,0.8133267556651335,0.43032645558257154,0.6164830769319101,0.326641972721478,0.6706791525495006,0.8633267556651334,0.5303264555825715,0.6164830769319101,0.376641972721478,0.48397834624369945,0.6345223652018218,0.7688577141497099,0.4548347540870157,0.745475759842772,0.5765611330716243,0.6529135155316416,0.682979990302774,1049-50,1790
Dwarf,flint,female,Ulfa,Pickshard,Ulfa Pickshard,18,academic,6,physical_disability,0.5971761902490051,0.8629394086304347,0.7233974645940408,0.4330785451011089,0.5181954241156786,0.7971761902490051,0.9129394086304347,0.8233974645940407,0.4330785451011089,0.6681954241156787,0.6340498152782579,0.5749661818662657,0.8465960888152635,0.636582214221642,0.6312856014302249,0.735159662492168,0.4476999958338727,0.936201641302792,1049-50,1791
Elf,baobab,male,Taelon,Cloakcypress,Taelon Cloakcypress,18,academic,8,no_known_disabilities,0.5210933467296656,0.8428063646982974,0.6069541922827488,0.3160745865717311,0.20842138437857816,0.6710933467296656,0.8928063646982973,0.6569541922827488,0.3160745865717311,0.3584213843785781,0.765988829562835,0.5679793517003726,0.940263285982034,0.48244816137855534,0.6193684875283402,0.5433732168599102,0.7988412093213269,0.5786167605069947,1049-50,1792
Dwarf,obsidian,male,Drelan,Palechant,Drelan Palechant,18,academic,5,mental_health_disability,0.9083052543653898,0.7757704031724548,0.30394399951785683,0.6680339814240231,0.5054380064893493,1.0,0.7257704031724548,0.20394399951785683,0.6680339814240231,0.8054380064893494,0.9283791351874633,0.8408691658954006,0.5429462957686683,0.8286858004033398,0.8809363713604472,0.5876292856396387,0.9086361387482538,0.5539817746350449,1049-50,1793
Dwarf,sandstone,neuter,Remi,Cartvale,Remi Cartvale,23,academic,6,no_known_disabilities,0.6003935935850269,0.7558743728942966,0.8877337298084793,0.6402054484945799,0.41355426414211993,0.6503935935850268,0.9558743728942966,0.8377337298084793,0.6402054484945799,0.36355426414211994,0.6108969888402074,0.6464834127314238,0.5803535635033296,0.81510824285502,0.7333959576029226,0.7464853491130663,0.7472247464075539,0.8195862818942179,1049-50,1794
Elf,rowan,female,Rhosen,Cloudwhistle,Rhosen Cloudwhistle,18,academic,4,"physical_disability,adhd",0.7304750835986704,0.7445790080111179,0.6300722833932039,0.7827232269795598,0.3420746526543951,1.0,0.6445790080111178,0.8300722833932038,0.7827232269795598,0.5920746526543951,0.8064047258737073,0.8571256810431511,0.6931221496635703,0.9527607478982615,0.7811680435877875,0.9066193078001152,0.7742783112471194,0.6817965674563662,1049-50,1795
Elf,holly,female,Elenna,Boughchant,Elenna Boughchant,18,academic,8,no_known_disabilities,0.8057480684816257,0.7379950103995618,0.563051408061459,0.64717811004099,0.4402430145919416,0.9557480684816256,0.7879950103995618,0.613051408061459,0.64717811004099,0.5902430145919416,0.8862346265360608,0.9130351815869899,0.5204896011145131,0.8302320095947511,0.933576532718952,0.8015016931500712,0.7457710908010209,0.6001000733937167,1049-50,1796
Dwarf,alabaster,female,Selka,Bloomjoint,Selka Bloomjoint,18,academic,2,no_known_disabilities,0.7335748546161809,0.6523541190437988,0.4000999785902827,0.7784520975680341,0.42425168596966156,1.0,0.7023541190437987,0.6000999785902826,0.7784520975680341,0.3742516859696616,0.7262298149076843,0.8428193975135492,0.6796647139085874,0.7885537525836298,0.7713908892918927,0.6935080335757615,0.8109595372056089,0.701447693900166,1049-50,1797
Dwarf,alabaster,female,Calla,Emberlin,Calla Emberlin,18,no_qualifications,1,no_known_disabilities,0.6583246626771126,0.5978958472922491,0.35838940734162306,0.7302109471774973,0.40541156964329705,0.8083246626771126,0.547895847292249,0.558389407341623,0.7302109471774973,0.40541156964329705,0.7796599267177055,0.8654012542246008,0.5613534402757665,0.6012323422353277,0.8021445371500173,0.73195811240674,0.7062645447452944,0.4677835820665693,1049-50,1798
Elf,rowan,female,Elenna,Windpoem,Elenna Windpoem,18,academic,7,wheelchair_user,0.7929875764688319,0.7579241975231883,0.7519634799743226,0.8722131962505554,0.2289273923892292,0.9429875764688318,0.8079241975231882,0.8019634799743225,0.8722131962505554,0.3789273923892292,0.9137912741544811,0.8046886028915265,0.585995743299844,0.935408117456772,0.9213263259787781,0.975120155005394,0.851143582537029,0.4625648413909353,1049-50,1799
Dwarf,slate,female,Idria,Planeforge,Idria Planeforge,18,academic,5,specific_learning_disability,0.5798731872314976,0.7033839714961468,0.4318309084643035,0.5977052386162778,0.6916197038259126,0.7798731872314976,0.6533839714961468,0.5318309084643035,0.5977052386162778,0.8416197038259127,0.752452077656291,0.6446645948653809,0.7156453238680089,0.4440721122198372,0.6818095040728419,0.4887456333646476,0.6154087967237706,0.8495856620011479,1049-50,1800
Elf,rowan,female,Elenna,Gladeweaver,Elenna Gladeweaver,21,no_qualifications,4,communication_difficulties,0.7112346457221991,0.5747051926758256,0.7205187477791573,0.7114317469028042,0.2960571518494262,0.661234645722199,0.6247051926758257,0.5705187477791572,0.7114317469028042,0.44605715184942624,0.875799601586206,0.8279435045734418,0.6026226403363991,0.8434565173399736,0.8750027108533075,0.938158351896174,0.7426973418617828,0.5089544927831282,1049-50,1801
Dwarf,flint,male,Ulrik,Stonebar,Ulrik Stonebar,18,vocational,5,blind_or_visually_impaired,0.6537004716823569,0.6754468931725138,0.5340353995958004,0.4582341817752569,0.4724474629727843,0.7537004716823569,0.7254468931725138,0.6340353995958004,0.4582341817752569,0.5224474629727843,0.5654131847494033,0.7685782134132803,0.8437418643897853,0.6756325484523641,0.6849105956791599,0.664101435579807,0.6684123638594722,0.9071402165591709,1049-50,1802
Dwarf,malachite,female,Brekka,Bronzeheel,Brekka Bronzeheel,18,no_qualifications,8,no_known_disabilities,0.8915301457803647,0.7069590071133011,0.5448600493614948,0.8461213974333073,0.2951360402824568,0.8915301457803646,0.656959007113301,0.5948600493614948,0.8461213974333073,0.49513604028245684,0.8806228435946374,0.868966408670527,0.6231749598835478,0.7668872247847942,0.8799054000423177,0.7055391030260996,0.8241528305311338,0.9551141145294356,1049-50,1803
Dwarf,granite,female,Enna,Cliffmarch,Enna Cliffmarch,18,academic,3,"autistic_spectrum,other_neurodivergence",0.32470406454233447,0.868619999903122,0.4375413543110695,0.5544739058061837,0.480546110105186,0.5247040645423344,0.95,0.33754135431106946,0.5544739058061837,0.530546110105186,0.5202513728313792,0.6479250861810074,0.8739467653434276,0.36789472166042697,0.607267304556163,0.4435127976848413,0.5597712821519524,0.8244346666279869,1049-50,1804
Elf,ash,male,Kaelen,Cinderwake,Kaelen Cinderwake,18,academic,6,no_known_disabilities,0.7790739528911412,0.6454138871453076,0.6588119273700573,0.6169006332708155,0.522163906017387,0.9790739528911412,0.6954138871453075,0.7588119273700573,0.6169006332708155,0.5721639060173871,0.7636373047787995,0.8009598811166034,0.6611886096054785,0.8007354007858208,0.9562262186211422,0.782626249443799,0.7499180824330173,0.7449837511390963,1049-50,1805
Dwarf,flint,male,Jarn,Ironboot,Jarn Ironboot,18,vocational,5,mental_health_disability,0.6012063852971097,0.6448242699529224,0.5017505760622453,0.5656178112260236,0.46435960481049915,0.6012063852971097,0.5948242699529224,0.4017505760622453,0.5656178112260236,0.7943596048104993,0.6222198949223535,0.6536652885981424,0.6820778060679067,0.4909321627679109,0.53724996846502,0.5740347926940023,0.5755530674387215,0.9496609271905311,1049-50,1806
Dwarf,alabaster,male,Davi,Kindgrip,Davi Kindgrip,18,no_qualifications,1,no_known_disabilities,0.7680892692594987,0.5450234468045564,0.24678272581720817,0.8359195979823969,0.4367854587488533,0.9180892692594986,0.4950234468045564,0.4467827258172081,0.8359195979823969,0.4367854587488532,0.6638208411046037,0.9206006241321159,0.6071769330372172,0.7175900440261693,0.6472189895982615,0.6845360972999984,0.6843256951655721,0.4002142962463766,1049-50,1807
