student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills
1742,1049-50,Dwarf,slate,male,Fenn,Sealnotch,Fenn Sealnotch,18,academic,4,physical_disability,0.6465061564451812,0.95,0.3342352414620408,0.6264270079459824,0.8388610430051021,0.7692698624643727,0.5340844310186442,0.6881205534958438,0.4606480820593911,0.6473659067977522,0.3360135585334203,0.6189226481135576,0.9232590493711912
1743,1049-50,Dwarf,flint,female,Rilka,Rockcleave,Rilka Rockcleave,18,no_qualifications,3,no_known_disabilities,0.5140366084266226,0.6529363813074802,0.6416190886500944,0.409702247303752,0.5083587316649153,0.5615390263439829,0.7715489152004327,0.8436170858268063,0.6991779543056601,0.6492364220948056,0.5516335444530315,0.6272705872376295,0.8900971945147613
1744,1049-50,Elf,yew,neuter,Melvaen,Tribunalshade,Melvaen Tribunalshade,18,academic,6,no_known_disabilities,0.7906340490655899,0.8329995789146968,0.5533411392792419,0.352563427263284,0.3563106232851277,0.6412101258795035,0.6612455803534253,0.8306637559688212,0.7309724701653622,0.7943219533790781,0.5702836456057438,0.7268649558835841,0.633711704069176
1745,1049-50,Elf,baobab,female,Yllessa,Ceremleaf,Yllessa Ceremleaf,18,academic,8,adhd,0.996559352981609,0.7769869693046493,0.7655484399060541,0.5686240953361341,0.5269464603516276,0.7011012090442861,0.6212035948434157,0.8493569079235473,0.6527167267376968,0.7560877886855584,0.4889397895268337,0.7926503277835069,0.429230203983107
1746,1049-50,Dwarf,alabaster,neuter,Lior,Bloomjoint,Lior Bloomjoint,18,vocational,2,dyslexia,0.9265962911335832,0.5828271823526443,0.4759879397942026,0.609598054872052,0.472786927787989,0.7087842631853601,0.804750744746304,0.5444349076572937,0.7729932977320152,0.6547729613313825,0.6528549048221376,0.6501814789501508,0.5147692177050895
1747,1049-50,Elf,baobab,female,Inyara,Deepveil,Inyara Deepveil,18,academic,8,no_known_disabilities,0.9153501036184734,0.95,0.5281608322208488,0.3305974922152795,0.5213111620212968,0.7059539527984736,0.6319707803078833,0.8512551748738063,0.5093839051732315,0.8166655867440842,0.4568531568741208,0.7551329061939489,0.5625097025203912
1748,1049-50,Dwarf,granite,female,Thrida,Stonehelm,Thrida Stonehelm,18,academic,8,deaf_or_hearing_impaired,0.5324029812138918,0.95,0.4564782243280872,0.6727911316679048,0.419999069189984,0.4463950419895671,0.7175916270353937,0.8804807152803094,0.3810535707532198,0.5147188308932444,0.5679061528385811,0.5321398176932055,0.7842967696479587
1749,1049-50,Dwarf,obsidian,female,Elura,Dusksigil,Elura Dusksigil,18,academic,8,no_known_disabilities,0.9712565851869652,0.871661198585601,0.636120581359297,0.5708786581974579,0.6914056773568077,0.9107799968251136,0.7753217899452854,0.6493961640730745,0.8081272318096022,0.900910998984602,0.5184824086454844,0.9934150730400008,0.5814010230850175
1750,1049-50,Elf,yew,male,Valreth,Linejudge,Valreth Linejudge,18,academic,5,no_known_disabilities,0.9399413875761136,0.8919472539819218,0.7867452231647755,0.4025714260034482,0.4948059073937134,0.670740530416166,0.6215788540137308,0.7830221605942614,0.7953639280996319,0.8384228871723628,0.561141947398953,0.6805168989839276,0.7435208275291667
1751,1049-50,Elf,holly,female,Elenna,Tomeflower,Elenna Tomeflower,18,academic,6,deaf_or_hearing_impaired,0.9972741609681054,0.9382188385240504,0.6732902069711671,0.6908018557198734,0.5852410725014466,0.892849552812468,0.796293509172679,0.6227930963538146,0.6961637987887561,0.9207270942353254,0.6229812966808264,0.7699758735656951,0.6544623881713927
1752,1049-50,Elf,ash,male,Vareth,Cinderwake,Vareth Cinderwake,18,vocational,6,no_known_disabilities,0.8176891981493615,0.6214710224214008,0.602247804846496,0.5305104514569342,0.6539021218539056,0.8934622422118518,0.7798395954344988,0.7485473845047429,0.7335816695646101,0.9212862668913542,0.6532491505905696,0.819912512022025,0.5503130143996406
1753,1049-50,Elf,rowan,male,Viren,Cloudwhistle,Viren Cloudwhistle,18,academic,2,adhd,1.0,0.4717100918773581,1.0,0.9477294889515184,0.540736306446414,0.8226082775575455,0.8496493689323478,0.5316070544332272,0.9379012068891576,0.8664467964338273,0.9653910934947276,0.918384933505328,0.4199899215970671
1754,1049-50,Dwarf,granite,female,Gilda,Honourforge,Gilda Honourforge,18,academic,5,no_known_disabilities,0.712032894477814,0.95,0.6361791471268877,0.5187108607909072,0.4403930895007233,0.6628363318112794,0.6755834705543639,0.7856591647065694,0.5833887878356301,0.6239017062636814,0.5855488767264415,0.4548010687079561,0.7557134620535727
1755,1049-50,Elf,yew,female,Elindra,Everjudged,Elindra Everjudged,18,no_qualifications,8,no_known_disabilities,0.562758142655968,0.8350265088219265,0.5326059139666148,0.5494351128756018,0.6836262077531443,0.69822111334027,0.7916109509326196,0.8232061879675653,0.608300061383498,0.6414185572319275,0.5595698734060738,0.7591353387674721,0.638800610344903
1756,1049-50,Dwarf,slate,female,Tilna,Notchtask,Tilna Notchtask,18,academic,5,no_known_disabilities,0.8818972929852981,0.936249762760728,0.540629759936146,0.5493048825532274,0.5493006527414365,0.6064768188916811,0.4472696824229024,0.6918299819542146,0.5084730518367989,0.5989896787996578,0.5543764012714152,0.7064313575413385,0.9319053606620532
1757,1049-50,Dwarf,bismuth,neuter,Lioren,Brightloop,Lioren Brightloop,18,academic,7,no_known_disabilities,1.0,0.6502604091982631,0.6247372816036124,0.6894413372073714,0.7864790920391046,0.9201346066422862,0.8179170375933956,0.5151414413713901,0.8237609983696267,0.9260460433514646,0.5927604796604069,0.910571028813036,0.5778986561409444
1758,1049-50,Dwarf,alabaster,female,Lira,Quietbluff,Lira Quietbluff,18,no_qualifications,1,mental_health_disability,0.7051232166955178,0.6311545705612448,0.2076322160495378,0.8415531669671704,0.8670391373958705,0.6639027632772606,0.7415104600689262,0.6296215084926919,0.6923919779778813,0.6519653177088655,0.6177215708132282,0.8188111354017356,0.4587118259886006
1759,1049-50,Dwarf,sandstone,male,Javin,Cartvale,Javin Cartvale,18,academic,3,no_known_disabilities,0.94990070658233,0.7012571758836937,0.883322126931616,0.7594406034240643,0.4320511871875308,0.7121549354523854,0.6474049693164725,0.5398137970108184,0.7973704420864232,0.7626554139215663,0.9357390727663336,0.7341167635691558,0.5351570320010766
1760,1049-50,Elf,baobab,female,Inyara,Crownweaver,Inyara Crownweaver,18,academic,7,no_known_disabilities,0.939834212944997,0.9329120711496304,0.6140116885871102,0.4649883361163293,0.5936931635791837,0.8213888256178932,0.690246321253704,0.8819265712028459,0.4795371084086858,0.7709320153938242,0.4156518662188738,0.8090733930931666,0.5786671385961641
1761,1049-50,Elf,holly,male,Calion,Glossfeather,Calion Glossfeather,18,vocational,7,no_known_disabilities,0.766486423700384,0.8915944472342251,0.4073851879340753,0.6080354658795761,0.5532269045249282,0.9293564254865702,0.8709459577116908,0.7123268116879519,0.8063545828393615,0.7482968693017038,0.6318077513686827,0.7666378025084359,0.6924339064646842
1762,1049-50,Dwarf,malachite,female,Rokna,Chainshaft,Rokna Chainshaft,18,academic,8,no_known_disabilities,0.968055976792196,0.8113677489849368,0.6528792633988383,0.7876897689957135,0.4116003140138832,0.7930957525035988,0.8895178793379994,0.5416546165335544,0.6908131704383162,0.8737563856285094,0.660272598010247,0.8480966533378465,0.8892650282263936
1763,1049-50,Dwarf,flint,male,Thorkel,Pickshard,Thorkel Pickshard,25,academic,1,physical_disability,0.7325290451658883,1.0,0.8219328121654614,0.3740888144906281,0.508640771005537,0.7045682903832213,0.7039567899697724,0.6635707123225627,0.6334695672502403,0.71465408235537,0.6785104697365489,0.4841941080742223,0.9767856752594768
1764,1049-50,Dwarf,alabaster,female,Renya,Chalkhaven,Renya Chalkhaven,18,no_qualifications,3,autistic_spectrum,0.6390453366600688,0.6355735610698406,0.3589590888484252,0.7758811653962054,0.686896598167567,0.7663002638432028,0.7976570537459453,0.5631308323231626,0.6380505863978928,0.7826285695552839,0.6250445166028755,0.7448136441196911,0.5802623023736232
1765,1049-50,Dwarf,slate,male,Jorel,Truelock,Jorel Truelock,18,academic,6,no_known_disabilities,0.6523456268151965,0.7673781777363328,0.4440480261933763,0.5944501402183618,0.7068827169471836,0.6572121017337063,0.4904566894117545,0.6255257936605313,0.430520380466612,0.5455464468479675,0.4743458406913731,0.703699815952638,0.9626972643293212
1766,1049-50,Dwarf,alabaster,female,Eska,Wallmantle,Eska Wallmantle,21,no_qualifications,2,adhd,0.6827382582544707,0.5302488080640305,0.6252733190282006,0.7462842061971948,0.561700329305712,0.6163737233142417,0.8172271656679106,0.6550889286679017,0.7660621773366706,0.6605551073612914,0.787230593020053,0.7621171958888668,0.6368937121652192
1767,1049-50,Elf,rowan,neuter,Sylrie,Windpoem,Sylrie Windpoem,18,vocational,3,no_known_disabilities,0.9465513523984396,0.597222094556313,0.9279404295291552,0.8628308457018665,0.2713488645483454,0.7482193545588319,0.9264206286220178,0.5608162735572206,0.9540352047832222,0.8723954453878934,0.9100067475798648,0.817006630305106,0.5992513771823564
1768,1049-50,Elf,holly,female,Nyari,Ritualthorn,Nyari Ritualthorn,18,academic,8,no_known_disabilities,0.9479896726135332,0.90333504834325,0.5726668484530688,0.7585551543735987,0.4861780229584868,0.8808400076582148,0.8334434506994566,0.6434661389919099,0.7634647050843896,0.9258725885573112,0.7613415672046331,0.868352414894381,0.7546721410313444
1769,1049-50,Elf,rowan,female,Naela,Gladeweaver,Naela Gladeweaver,18,vocational,6,no_known_disabilities,0.9666947597931947,0.7844953149194899,0.990953275980553,0.7486550431380211,0.4825256047534751,0.8499482911897179,0.7564905637540543,0.5966968458527834,0.9853019195395848,0.8551827043453416,0.9975872154026828,0.7689388019122217,0.567666668746214
1770,1049-50,Dwarf,bismuth,male,Dremel,Colorpulse,Dremel Colorpulse,18,academic,5,no_known_disabilities,1.0,0.6008366205337565,0.6404967433004399,0.7660739691902005,0.6710170563132056,0.8653744624173823,0.7773914151134776,0.6687835913143442,0.857379485750422,0.7570257145366246,0.6127279556098111,0.9538588896558092,0.6504637976122799
1771,1049-50,Elf,ash,female,Sylra,Flameborn,Sylra Flameborn,18,no_qualifications,5,no_known_disabilities,0.7610922720135319,0.5179118953090014,0.8704152528165153,0.4969196859957452,0.7389595837334139,0.6409530449525999,0.7878957572692832,0.687458232689023,0.7787500875136876,0.880118414134454,0.6953776289616308,0.773311456247184,0.6878613493925766
1772,1049-50,Elf,holly,female,Elenna,Lorebloom,Elenna Lorebloom,18,no_qualifications,3,no_known_disabilities,0.8880213058252037,0.8946737284048558,0.4857608449635962,0.8619689433663515,0.5194103343208274,0.7860976057296986,0.8505261222413251,0.5857661545777036,0.7204166025440105,0.7758488376565649,0.7953111620699269,0.8061932414723451,0.7538972821958938
1773,1049-50,Dwarf,flint,male,Varg,Coaljaw,Varg Coaljaw,18,academic,4,no_known_disabilities,0.8081207313098697,0.8594164271079643,0.6855598292518237,0.3497262918589771,0.4583231352048447,0.5768746367395304,0.7239890708002318,0.6666478085354633,0.6708927707937413,0.6895629604672895,0.5742100272848264,0.657669860948164,0.962225185137624
1774,1049-50,Elf,ash,female,Ysolde,Burnthread,Ysolde Burnthread,18,vocational,5,no_known_disabilities,0.8475961513189444,0.8024017808394738,0.7290430821621128,0.629561345952249,0.4906804895002164,0.917940027366586,0.7150653003705207,0.6824439348308404,0.7097368170410506,0.9727317851374588,0.7381167366618909,0.8739333956514704,0.6987697079645513
1775,1049-50,Dwarf,flint,female,Elska,Rubbletoe,Elska Rubbletoe,18,vocational,1,no_known_disabilities,0.7716501221110111,0.9227517019747984,0.896785729276432,0.5778467907173116,0.4274082207440918,0.4496125756513298,0.7152844607029977,0.8274354893557514,0.6315308024729642,0.6880251566888684,0.6300257727982529,0.7247754716659361,0.9689293127936122
1776,1049-50,Elf,ash,female,Sylra,Ashmantle,Sylra Ashmantle,18,academic,4,no_known_disabilities,0.8124542794515449,0.5773372239134341,0.7439644234472486,0.4776970297896493,0.6258049438584466,0.8420029641784372,0.7743018149702654,0.7428387463860288,0.7466067984349406,0.8356899506758964,0.7255633061004162,0.8238841001077116,0.5547281998408105
1777,1049-50,Dwarf,malachite,female,Brekka,Rivetbrow,Brekka Rivetbrow,24,academic,2,blind_or_visually_impaired,0.9077880205753954,1.0,0.7144568262596299,0.7788463936899274,0.2831148931984329,0.8639045854623026,0.9689328623278196,0.6020789468774682,0.8228609828872737,0.8506265077781914,0.7937008527308987,0.7978517053078402,0.8611941337210733
1778,1049-50,Elf,baobab,male,Olyrion,Hushbough,Olyrion Hushbough,20,academic,7,no_known_disabilities,0.5635928322070796,1.0,0.5162212471928793,0.5586083918035972,0.3154961948973395,0.7470924124241565,0.6644974027217249,0.9359242487460352,0.4984624234663199,0.7165742668637048,0.4781491854614345,0.7044274792374956,0.5847440109272404
1779,1049-50,Dwarf,slate,neuter,Heln,Metricmantle,Heln Metricmantle,18,academic,5,autistic_spectrum,0.6760329974613141,0.95,0.2932322519140011,0.455597186567163,0.6280980314772445,0.686561534067053,0.5165969362154365,0.7773921836668615,0.3367418552460326,0.5704673974058775,0.3987889276480487,0.6085476243871827,0.9942654432124152
1780,1049-50,Dwarf,flint,male,Jarn,Knuckleblast,Jarn Knuckleblast,18,vocational,1,no_known_disabilities,0.8247828796029824,0.8225895203985615,0.9539297028035882,0.5023376285648237,0.3490344108499868,0.7096553371637633,0.5537387720414426,0.8290342570395367,0.5415630531459931,0.7845487243026791,0.8082092645934484,0.6795640546622527,0.903217142438183
1781,1049-50,Elf,holly,female,Lirien,Boughchant,Lirien Boughchant,18,academic,8,mental_health_disability,0.9236033619813756,0.7655052342832,0.4416319062052588,0.6451384224674841,0.8141452785331788,0.9107609973912386,0.7207935771913956,0.6407562128262893,0.7000488456878156,0.8936542370665048,0.7931169009178787,0.7616192679954432,0.5518683742165963
1782,1049-50,Dwarf,bismuth,female,Tirra,Hologlint,Tirra Hologlint,18,academic,4,adhd,1.0,0.6045274141610626,0.8011011037342022,0.6809473254768285,0.8154059966676834,0.8639330761175633,0.7871628430065005,0.4764137778510834,0.779009574729385,0.8614739494259176,0.8188653131418462,0.9474735875264448,0.6480882457948488
1783,1049-50,Dwarf,bismuth,female,Nessa,Glimmerlock,Nessa Glimmerlock,18,academic,7,autistic_spectrum,0.995236748981474,0.8417714690795746,0.4572722543301679,0.6417628750984341,0.745825554484457,0.9345161684483844,0.6617644332153868,0.5138726042830014,0.9104683990133922,0.8945920052896517,0.642280513233885,0.8710536273910391,0.505323777146433
1784,1049-50,Dwarf,slate,male,Ernin,Quarryscribe,Ernin Quarryscribe,18,academic,5,no_known_disabilities,0.8968355496833467,0.8279144082164372,0.5320056430303167,0.4215921586888051,0.66196063425684,0.7325484699812576,0.5881931711054733,0.6653211445389545,0.5759801183950155,0.7326591018387411,0.5095610202073535,0.7893224609001656,0.9755245351103764
1785,1049-50,Dwarf,malachite,female,Anra,Alloycloak,Anra Alloycloak,18,academic,8,no_known_disabilities,0.7632117145370043,0.7506819869415069,0.7122124513954394,0.8015250153174935,0.4957532491701342,0.7628424380336375,0.9692445293476484,0.7040514491057953,0.6752942290373387,0.8949609827847058,0.7963952557974021,0.9046616314042124,0.8447676074200662
1786,1049-50,Elf,holly,male,Ollir,Lorebloom,Ollir Lorebloom,18,academic,6,autistic_spectrum,1.0,0.9328997079611112,0.3532097398499717,0.7331414945814692,0.4457843714424394,0.8427691455323968,0.8428395621655663,0.6547413077274314,0.7666840002082427,0.8702088882689796,0.7545664750547049,0.879266591672433,0.7225162135765413
1787,1049-50,Dwarf,flint,male,Skeldi,Thudchain,Skeldi Thudchain,18,no_qualifications,2,dyslexia,0.6888394749956824,0.5299008638412883,0.7192983107718024,0.3311717523315459,0.5279288876613508,0.4264179343487141,0.5066388494025137,0.687836825753717,0.5625220273684315,0.7748555690921318,0.7048574901082485,0.5484797355897987,0.8587744448606852
1788,1049-50,Dwarf,bismuth,female,Vilya,Glimmerlock,Vilya Glimmerlock,18,vocational,3,no_known_disabilities,0.9560554201935002,0.5612824130417882,0.6811613224046376,0.652541502219713,0.5193749940325751,0.866995777186284,0.5938228989960754,0.5060213708748056,0.796098297364331,0.8489797445755758,0.5289862673446354,0.8826128322216522,0.6411089329158863
1789,1049-50,Dwarf,malachite,female,Zilda,Alloycloak,Zilda Alloycloak,18,academic,5,no_known_disabilities,0.9250482426458464,0.7774814782111893,0.7806098721899236,0.7251041187253907,0.5361763419866344,0.8110078340360328,0.9230687917302806,0.5502014485927026,0.8029351548452679,0.8504716193722026,0.7171342959407683,0.941233337229166,0.8929775727225381
1790,1049-50,Elf,yew,neuter,Aluin,Loreshadow,Aluin Loreshadow,18,academic,8,no_known_disabilities,0.7610337940219464,0.95,0.6812464810495972,0.496016205158676,0.635661494347129,0.7890235252198496,0.7174973687700194,0.9038711673573984,0.5413953464434345,0.6771915805456127,0.7019838954427233,0.8232031499123035,0.816344749038584
1791,1049-50,Dwarf,flint,neuter,Doni,Quarryhook,Doni Quarryhook,18,academic,2,no_known_disabilities,0.8505990270031693,0.8837563131717122,0.8059061872020333,0.5855435443994915,0.4532822196033488,0.6866539987173723,0.557703766540277,0.6520123663038521,0.6253214006135469,0.752513195889206,0.619669489155432,0.5042585066275244,0.9382026543946824
1792,1049-50,Dwarf,flint,male,Bruk,Dustmantle,Bruk Dustmantle,18,vocational,2,no_known_disabilities,0.6662931351717598,0.7134543901722523,0.7519572721410145,0.3571566831377827,0.3201699111924109,0.4772583183558554,0.5056545820524887,0.7689714003218812,0.7030339736475942,0.7168308948396971,0.6732720612617673,0.6682800814995092,0.9251304766973832
1793,1049-50,Dwarf,granite,male,Marnik,Keepwright,Marnik Keepwright,23,academic,5,dyslexia,0.6150327805998779,1.0,0.5902134035173513,0.4931853752785569,0.4103779271518354,0.6262007056691468,0.6402048729595679,0.7753824503643645,0.4355937710269311,0.5628031941728078,0.6501982824351153,0.6286554671952329,0.7144864153881559
1794,1049-50,Elf,baobab,male,Vaeren,Ceremleaf,Vaeren Ceremleaf,18,academic,6,no_known_disabilities,0.7737336038761325,0.95,0.5465728754011736,0.4971693887796663,0.4389574190237977,0.8445385139112552,0.6910645332724293,0.9578922705192984,0.4394118872533538,0.6359670223356395,0.4833774856885773,0.6431023503622934,0.5373857500807743
1795,1049-50,Elf,yew,male,Corviel,Yewmantle,Corviel Yewmantle,18,academic,8,no_known_disabilities,0.7622211122272619,0.834933349606995,0.5662998163102604,0.4227112363615642,0.6110263544934277,0.7211874934594553,0.6263627981430445,0.748750183510203,0.8191511936223282,0.6346732621556835,0.8065105865590076,0.7142596117129638,0.7055678266838319
1796,1049-50,Dwarf,bismuth,female,Ivelle,Brillstripe,Ivelle Brillstripe,18,academic,5,no_known_disabilities,1.0,0.6543573361303789,0.8829086171754226,0.5157671828279143,0.6090246498713455,0.9312363120458764,0.5458926966753974,0.6591293612997753,0.8281221154337486,0.7884803154971404,0.7195815337215048,0.957740692488827,0.5973869195985916
1797,1049-50,Elf,yew,male,Thendrel,Barkscroll,Thendrel Barkscroll,18,academic,7,no_known_disabilities,0.7410969195252008,0.7520322386648594,0.6521271608934243,0.3195711488989355,0.4988723957172088,0.646478737394854,0.759216616887326,0.8746986628402517,0.8096870558150508,0.7169492739504875,0.6674257425337329,0.7651238268913576,0.6988404534971415
1798,1049-50,Dwarf,malachite,male,Korrik,Draftcoil,Korrik Draftcoil,18,vocational,6,no_known_disabilities,0.7884949090802607,0.95,0.7813764597238624,0.8464373434120328,0.5472680385496371,0.9266885772199092,0.9800615624741612,0.5374156101645153,0.7038154736806607,0.9248225843334884,0.8143719887351977,0.8686942991033734,0.8723440844945558
1799,1049-50,Dwarf,malachite,female,Brina,Ironloop,Brina Ironloop,18,vocational,5,no_known_disabilities,0.8187043440145093,0.798813907601967,0.7774918485598276,0.6770519206423579,0.3099691497604729,0.7343583061792842,0.8777997458824232,0.6716988263007265,0.7589725088274376,0.7528417939767149,0.7855521692117182,0.9132807964229352,0.8850944716648468
1800,1049-50,Elf,holly,female,Lirien,Lorebloom,Lirien Lorebloom,18,academic,1,autistic_spectrum,1.0,0.8538786805821755,0.4629614823059358,0.6326205603793034,0.4402496320100696,0.7552699928428871,0.911914253100479,0.6005206335275349,0.6772129816251131,0.8770547437403025,0.747166163306282,0.8998930905975288,0.5931397775689948
1801,1049-50,Dwarf,slate,neuter,Seln,Steelmark,Seln Steelmark,18,academic,6,no_known_disabilities,0.6247855638522426,0.95,0.5645359009485924,0.4692405757940502,0.6353786795009315,0.643357088171293,0.5233810386080292,0.8810653151171742,0.5862199271516397,0.550523759640773,0.3642373270552301,0.7264696319923237,0.9630958951694468
1802,1049-50,Dwarf,flint,male,Kragg,Loadknuckle,Kragg Loadknuckle,18,vocational,3,adhd,0.7016441954598289,0.5113707405539754,0.969515024334912,0.4883432605558782,0.5199368942641899,0.4775269421130913,0.5815781802034015,0.6842197679568031,0.4494781541011942,0.6759790581623537,0.6396037099787314,0.6269796839523638,0.9258082400964388
1803,1049-50,Elf,ash,female,Alira,Firestride,Alira Firestride,18,academic,2,no_known_disabilities,0.95800641883132,0.7721815049384689,0.9105531723323336,0.508835243832489,0.4688376266266112,0.776832135184752,0.7779870695001626,0.7641529035100766,0.6973680182610693,0.876888836616526,0.7682702736203104,0.9005389492767839,0.6714177858009811
1804,1049-50,Dwarf,alabaster,male,Edrik,Mosshearth,Edrik Mosshearth,18,vocational,2,physical_disability,0.7990429979434054,0.6887293311282772,0.4142988034297221,0.791802597137846,0.6787760472606562,0.7797934491807454,0.8816636835998518,0.7057599764022363,0.6179831646838133,0.7439820378803917,0.6675098786655358,0.7886957846035877,0.5021412789801235
1805,1049-50,Dwarf,flint,male,Ulrik,Oregrind,Ulrik Oregrind,18,academic,4,"physical_disability,mental_health_disability",0.6327760091756012,0.6713219912002257,0.6356150082623891,0.4937533658854779,0.7690030694632312,0.5414434129245767,0.5398212003720624,0.7209604397036738,0.5355268149447575,0.6397749614246241,0.8105600677216831,0.5776360936503779,0.8520591925191363
1806,1049-50,Elf,yew,female,Faereth,Boughwitness,Faereth Boughwitness,18,academic,8,other_neurodivergence,0.7909940889552916,0.8288786190780035,0.5865298517237139,0.3381110785219532,0.5757231822171854,0.8270568060247518,0.700834171738871,0.880922413935469,0.6597836767565415,0.7076340282252149,0.6045972199551491,0.6914607083781137,0.6234107916539094
1807,1049-50,Dwarf,sandstone,female,Tessa,Sandfellow,Tessa Sandfellow,18,academic,2,no_known_disabilities,0.993286016116362,0.7238662830135595,1.0,0.7098907769616593,0.2668865362316167,0.7092878780708247,0.6446488388301821,0.5339783193361098,0.8257345374369668,0.7406075392189634,0.882073826797515,0.7388984089674755,0.7723834866039841
1808,1049-50,Elf,baobab,female,Alionae,Lumebastion,Alionae Lumebastion,18,academic,7,no_known_disabilities,0.9359476206805276,0.944420306458442,0.575157508432748,0.5659020598602125,0.6203414648515102,0.7817001719634031,0.6210449535761139,0.9571643970723648,0.6093589510027053,0.7078736918840922,0.4720631235100041,0.8394922744290666,0.5484870602460059
1809,1049-50,Dwarf,malachite,neuter,Kellin,Knotvane,Kellin Knotvane,18,academic,5,autistic_spectrum,0.9378788114114328,0.95,0.5843876907645765,0.6073686286820208,0.4264029053636324,0.8645024192192464,0.8804031663084144,0.70429347395935,0.6872612931058567,0.8942438853677582,0.6230204383765503,0.9132272491602096,0.9820255044316268
1810,1049-50,Dwarf,slate,female,Delra,Sealcaliper,Delra Sealcaliper,18,vocational,5,no_known_disabilities,0.7763655378781479,0.95,0.3115158027200318,0.4087401505246263,0.6488392282378355,0.5766116067689535,0.6651770470910998,0.6633636140724773,0.5654998989811779,0.8248096824196437,0.2923725942258747,0.8047035116214206,0.9136378849832014
1811,1049-50,Dwarf,granite,female,Elda,Steelforge,Elda Steelforge,18,academic,7,adhd,0.6583174862905699,0.817639508942834,0.5805607053606656,0.5603891601005685,0.7372785737303842,0.4373439686650249,0.7879167662090594,0.9000937011838588,0.5287277076899797,0.7795966214574618,0.5634359944051397,0.609983456752471,0.7193822318700105
1812,1049-50,Elf,yew,male,Valreth,Cloaksigil,Valreth Cloaksigil,18,academic,6,no_known_disabilities,0.9253391379895284,0.9216666023829766,0.7697128199365798,0.5123090504508578,0.4144442912734588,0.7750929489295321,0.7828293495861889,0.7305541821231499,0.830668720691169,0.7216617613478442,0.7972783079707585,0.7845378711339672,0.7019474206875895
1813,1049-50,Elf,yew,female,Cyrinel,Pactweaver,Cyrinel Pactweaver,18,vocational,8,no_known_disabilities,0.7900746787113959,0.8575407292529709,0.7065379786466984,0.5657253317865611,0.5897561695682088,0.8175815713895858,0.6966202356001909,0.7839372444926103,0.6759699117264099,0.6643038233530927,0.7558061371364175,0.6559076269248649,0.6420121843532282
1814,1049-50,Elf,rowan,male,Jerren,Windpoem,Jerren Windpoem,18,vocational,7,no_known_disabilities,0.89992428940228,0.6152590662336646,0.8540088693587347,0.887265675136494,0.610163607032883,0.7342935680264301,0.8725073030107529,0.663687051907179,0.9004206370543313,0.7525430866690372,0.9790683743981878,0.9398825242108322,0.4220309981877052
1815,1049-50,Dwarf,sandstone,male,Calrik,Lightload,Calrik Lightload,18,academic,7,no_known_disabilities,0.7914463354289444,0.7556537830679582,0.679566224659009,0.7356982801028632,0.3801941490135559,0.5685731012754284,0.7578485741893661,0.542531960746646,0.903864755362757,0.7528775088517684,0.7899390433783926,0.6899869757763777,0.6962750672219699
1816,1049-50,Elf,holly,female,Riella,Hearthpage,Riella Hearthpage,18,academic,4,"mental_health_disability,dyslexia",0.8328266603986353,0.8449975153486263,0.2525544064050241,0.8716609073113801,0.6522417346285778,0.8370404496878041,0.8415739874575359,0.7079193594294617,0.757819833877203,0.932126553425936,0.679770676316201,0.8859761858999748,0.6204762549263857
1817,1049-50,Elf,baobab,neuter,Vaedriel,Highbark,Vaedriel Highbark,18,academic,6,no_known_disabilities,0.824636389643435,0.95,0.5646530996561485,0.4702844440441928,0.4979725730644841,0.726103682054827,0.5084034372950884,0.9527062234674912,0.4880023071004993,0.6464110394171586,0.4364813518747797,0.7160565611164679,0.5557336938872502
1818,1049-50,Elf,baobab,female,Maeressa,Crownweaver,Maeressa Crownweaver,18,academic,7,no_known_disabilities,0.9286633143295072,0.9486330267571385,0.6015576313780697,0.37129335781781,0.5268180186312623,0.6790775966658159,0.6618498925536769,0.9419886084440012,0.5195941111892188,0.834182084322773,0.4248087849869499,0.7724421066853899,0.5076435343551492
1819,1049-50,Dwarf,alabaster,male,Omren,Hollowpick,Omren Hollowpick,18,academic,1,no_known_disabilities,0.800594594037206,0.5708727944115429,0.4434733957687998,0.8758433682523361,0.3899394819468272,0.6195089207654162,0.9206643362402132,0.6095036278669792,0.571304586476817,0.702252785052673,0.7422750365588686,0.6814662713918209,0.4489004879851592
1820,1049-50,Dwarf,malachite,male,Durnan,Deepforge,Durnan Deepforge,23,academic,4,no_known_disabilities,0.786238675965023,1.0,0.5558911519825942,0.6836036065669154,0.3108854959382113,0.8853251723323983,0.8694975742034217,0.6669540801271573,0.8117734935838983,0.7908680339985731,0.6635662422688712,0.7446452517694628,0.9179565267657044
1821,1049-50,Elf,rowan,male,Viren,Cloudwhistle,Viren Cloudwhistle,18,academic,4,no_known_disabilities,0.9590299250553774,0.7519254139785186,0.9044840041342572,0.7635931219680889,0.4697984069860103,0.758679826420036,0.7729925088161139,0.6111802336407912,0.954955008183752,0.8795305266275226,0.8602725192603224,0.8322709427168559,0.6554008963686846
